candidate_id,first_name,last_name,date_of_birth,gender,country_of_origin,education_level,english_proficiency,japanese_proficiency,current_prefecture,current_city
CAND001044,James,Anderson,2002-11-05,Male,USA,Associate Degree,5,1,Tokyo,Setagaya
CAND001045,Oliver,Wilson,2000-09-12,Female,UK,Master's Degree,5,1,Chiba,Kashiwa
CAND001046,Jessica,Davis,1985-12-07,Male,USA,Bachelor's Degree,5,1,Saitama,Asaka
CAND001047,James,Anderson,1973-03-01,Female,USA,Master's Degree,5,1,Tokyo,Edogawa
CAND001048,Liam,Anderson,1999-03-03,Male,Australia,Bachelor's Degree,5,5,Tokyo,Koto
CAND001049,Emily,Carter,1970-01-15,Male,USA,Master's Degree,5,1,Tokyo,Ota
CAND001050,George,Davies,1984-08-23,Female,UK,Bachelor's Degree,5,1,Saitama,Koshigaya
CAND001051,Ji-woo,Park,1992-06-14,Female,South Korea,Master's Degree,5,1,Tokyo,Itabashi
CAND001052,Amelia,Taylor,2002-04-27,Male,UK,Master's Degree,5,2,Tokyo,Itabashi
CAND001053,Liam,Anderson,1973-03-07,Male,Australia,Master's Degree,5,3,Tokyo,Tachikawa
CAND001054,Michael,Johnson,1992-11-19,Female,USA,Bachelor's Degree,5,1,Saitama,Asaka
CAND001055,Oliver,King,1971-06-02,Female,New Zealand,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND001056,Angela,Reyes,1994-01-25,Male,Philippines,Bachelor's Degree,5,3,Chiba,Matsudo
CAND001057,Chloe,Mitchell,1977-11-27,Male,Australia,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND001058,Noah,Collins,1986-12-27,Female,Australia,Master's Degree,5,1,Saitama,Wako
CAND001059,Ava,Wilson,1998-06-25,Male,Canada,Bachelor's Degree,5,3,Tokyo,Itabashi
CAND001060,Liam,Anderson,1993-08-23,Male,Australia,Bachelor's Degree,5,2,Tokyo,Koto
CAND001061,Joon-ho,Choi,1970-01-03,Female,South Korea,Bachelor's Degree,5,2,Kanagawa,Kawasaki
CAND001062,Michael,Johnson,1986-12-29,Female,USA,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND001063,Sarah,Miller,1988-10-19,Female,USA,Master's Degree,5,1,Tokyo,Tachikawa
CAND001064,Charlotte,Brown,2000-04-07,Female,UK,Bachelor's Degree,5,4,Saitama,Kawagoe
CAND001065,Jack,Taylor,1991-07-05,Male,Australia,Bachelor's Degree,5,1,Saitama,Kawaguchi
CAND001066,Noah,Collins,1989-12-31,Male,Australia,Bachelor's Degree,5,1,Saitama,Koshigaya
CAND001067,Liam,Anderson,1998-08-19,Female,Australia,Bachelor's Degree,5,1,Kanagawa,Kawasaki
CAND001068,Mia,Walker,1995-06-22,Female,Australia,Bachelor's Degree,5,1,Tokyo,Edogawa
CAND001069,Patricia,Mendoza,1987-10-14,Male,Philippines,Master's Degree,5,2,Tokyo,Nerima
CAND001070,Emily,Carter,1994-01-19,Male,USA,Bachelor's Degree,5,3,Kanagawa,Atsugi
CAND001071,James,Anderson,1979-11-23,Female,USA,Master's Degree,5,3,Saitama,Kawagoe
CAND001072,Olivia,Campbell,1992-11-28,Male,Australia,Master's Degree,5,1,Chiba,Funabashi
CAND001073,Liam,Anderson,1989-07-27,Male,Australia,Bachelor's Degree,5,1,Saitama,Wako
CAND001074,James,Thompson,2002-01-19,Male,UK,Master's Degree,5,3,Chiba,Ichikawa
CAND001075,Noah,Collins,1994-09-05,Male,Australia,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND001076,Sophie,Evans,1995-07-29,Male,UK,Bachelor's Degree,5,1,Saitama,Soka
CAND001077,Joon-ho,Choi,2002-05-03,Male,South Korea,Bachelor's Degree,4,3,Tokyo,Nerima
CAND001078,Alejandro,García,1996-08-20,Female,Mexico,Master's Degree,4,2,Kanagawa,Sagamihara
CAND001079,James,Thompson,1982-02-03,Male,UK,Bachelor's Degree,5,1,Kanagawa,Yamato
CAND001080,Amelia,Taylor,1977-03-31,Female,UK,Bachelor's Degree,5,2,Tokyo,Itabashi
CAND001081,Amelia,Taylor,1973-09-08,Male,UK,Bachelor's Degree,5,1,Chiba,Funabashi
CAND001082,Mia,Walker,1973-01-24,Male,Australia,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND001083,Mia,Walker,1983-07-23,Male,Australia,Bachelor's Degree,5,1,Kanagawa,Sagamihara
CAND001084,John,Santos,1983-10-07,Female,Philippines,Bachelor's Degree,5,1,Tokyo,Hachioji
CAND001085,Mariana,Rodríguez,1978-12-11,Female,Mexico,Associate Degree,4,1,Tokyo,Koto
CAND001086,Aoife,Kelly,1979-05-08,Male,Ireland,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND001087,Maria,Cruz,1980-01-10,Male,Philippines,Other,4,1,Saitama,Kawagoe
CAND001088,Joshua,Aquino,1996-04-19,Female,Philippines,Bachelor's Degree,4,2,Saitama,Wako
CAND001089,James,Thompson,1975-11-13,Male,UK,Master's Degree,5,2,Kanagawa,Yamato
CAND001090,Noah,Collins,2000-03-20,Female,Australia,Bachelor's Degree,5,3,Tokyo,Koto
CAND001091,Noah,Collins,1986-11-24,Male,Australia,Master's Degree,5,2,Tokyo,Shinjuku
CAND001092,Olivia,Campbell,1978-11-10,Female,Australia,Bachelor's Degree,5,2,Kanagawa,Atsugi
CAND001093,Lucas,Anderson,1983-05-21,Female,Canada,Master's Degree,5,2,Chiba,Funabashi
CAND001094,James,Anderson,1970-06-10,Female,USA,Bachelor's Degree,5,1,Tokyo,Ota
CAND001095,Chloe,Mitchell,1978-01-13,Female,Australia,Bachelor's Degree,5,1,Saitama,Kawaguchi
CAND001096,Oliver,King,1978-05-26,Male,New Zealand,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND001097,Angela,Reyes,1993-07-07,Male,Philippines,Bachelor's Degree,5,2,Saitama,Wako
CAND001098,Sarah,Miller,1989-12-01,Male,USA,Master's Degree,5,2,Chiba,Chiba
CAND001099,Maria,Cruz,1971-06-10,Male,Philippines,Bachelor's Degree,3,2,Saitama,Soka
CAND001100,Ji-woo,Park,1994-01-21,Male,South Korea,Bachelor's Degree,5,3,Tokyo,Nerima
CAND001101,Emma,Thompson,2002-05-02,Male,Canada,Bachelor's Degree,5,1,Tokyo,Ota
CAND001102,Maya,Brown,1972-06-18,Female,Canada,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001103,Charlotte,Brown,1972-11-08,Female,UK,Bachelor's Degree,5,3,Chiba,Kashiwa
CAND001104,Michael,Johnson,1971-04-27,Female,USA,Bachelor's Degree,5,4,Chiba,Funabashi
CAND001105,Priya,Patel,1975-10-09,Male,India,Master's Degree,4,3,Tokyo,Edogawa
CAND001106,Alejandro,García,1974-07-12,Male,Mexico,Other,5,1,Chiba,Ichikawa
CAND001107,Daniel,Williams,1975-06-03,Female,USA,Bachelor's Degree,5,1,Kanagawa,Fujisawa
CAND001108,Ryan,Campbell,1975-11-12,Male,Canada,Bachelor's Degree,5,4,Kanagawa,Kawasaki
CAND001109,Patrick,Ryan,1973-02-19,Female,Ireland,Bachelor's Degree,5,1,Tokyo,Edogawa
CAND001110,Jack,Harris,1992-12-05,Female,New Zealand,Master's Degree,5,3,Kanagawa,Fujisawa
CAND001111,Arjun,Sharma,1971-09-07,Male,India,Bachelor's Degree,4,3,Kanagawa,Kawasaki
CAND001112,Ananya,Singh,1991-04-28,Male,India,Bachelor's Degree,4,2,Kanagawa,Kawasaki
CAND001113,Jessica,Davis,1981-11-08,Male,USA,Bachelor's Degree,5,2,Tokyo,Tachikawa
CAND001114,Maria,Cruz,1987-12-02,Male,Philippines,Bachelor's Degree,4,2,Kanagawa,Yamato
CAND001115,Angela,Reyes,1999-09-30,Male,Philippines,Bachelor's Degree,3,2,Tokyo,Hachioji
CAND001116,Ananya,Singh,1973-06-01,Female,India,Bachelor's Degree,5,2,Chiba,Urayasu
CAND001117,Angela,Reyes,1973-11-24,Female,Philippines,Master's Degree,5,5,Tokyo,Tachikawa
CAND001118,James,Anderson,1977-09-02,Female,USA,Bachelor's Degree,5,2,Tokyo,Ota
CAND001119,Neha,Kapoor,1970-07-07,Female,India,Bachelor's Degree,4,1,Tokyo,Koto
CAND001120,Oliver,Wilson,1983-06-11,Female,UK,Bachelor's Degree,5,2,Kanagawa,Atsugi
CAND001121,Mark,Garcia,1972-05-25,Male,Philippines,Bachelor's Degree,5,1,Saitama,Koshigaya
CAND001122,Jack,Taylor,1973-01-30,Female,Australia,Bachelor's Degree,5,3,Saitama,Koshigaya
CAND001123,Ethan,Martin,1974-09-25,Male,Canada,Master's Degree,5,2,Saitama,Asaka
CAND001124,Patricia,Mendoza,1985-09-17,Female,Philippines,Bachelor's Degree,4,4,Kanagawa,Sagamihara
CAND001125,Ava,Wilson,1977-04-10,Male,Canada,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND001126,Sophie,Evans,1982-11-09,Female,UK,Doctorate,5,1,Tokyo,Koto
CAND001127,Emily,Carter,1976-12-18,Female,USA,Master's Degree,5,2,Tokyo,Koto
CAND001128,Rahul,Mehta,1984-05-15,Female,India,Bachelor's Degree,4,1,Tokyo,Ota
CAND001129,Jessica,Davis,1989-07-29,Male,USA,Bachelor's Degree,5,2,Tokyo,Ota
CAND001130,Jessica,Davis,1973-04-17,Female,USA,Other,5,2,Tokyo,Nerima
CAND001131,Oliver,Wilson,1986-07-16,Male,UK,Associate Degree,5,1,Saitama,Koshigaya
CAND001132,Ji-woo,Park,1971-04-06,Female,South Korea,Bachelor's Degree,4,2,Kanagawa,Atsugi
CAND001133,Patricia,Mendoza,1971-02-02,Male,Philippines,Associate Degree,5,5,Tokyo,Shinjuku
CAND001134,Charlotte,Brown,1979-01-14,Male,UK,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND001135,Oliver,King,1998-03-10,Female,New Zealand,Bachelor's Degree,5,2,Tokyo,Edogawa
CAND001136,Rahul,Mehta,2000-03-03,Female,India,Bachelor's Degree,4,1,Tokyo,Itabashi
CAND001137,Emily,Carter,1985-04-18,Male,USA,Associate Degree,5,1,Tokyo,Tachikawa
CAND001138,Niamh,O'Brien,1986-06-04,Female,Ireland,Bachelor's Degree,5,4,Saitama,Asaka
CAND001139,Arjun,Sharma,1989-10-28,Male,India,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND001140,George,Davies,1999-05-06,Male,UK,Master's Degree,5,3,Kanagawa,Yokohama
CAND001141,Emma,Thompson,1998-04-16,Female,Canada,Associate Degree,5,3,Kanagawa,Kawasaki
CAND001142,Lucas,Anderson,1988-03-25,Female,Canada,Bachelor's Degree,5,1,Saitama,Kawaguchi
CAND001143,Liam,Anderson,1976-10-19,Male,Australia,Doctorate,5,1,Saitama,Wako
CAND001144,Amelia,Taylor,1988-05-28,Female,UK,Bachelor's Degree,5,2,Kanagawa,Yokohama
CAND001145,John,Santos,1993-08-20,Female,Philippines,Bachelor's Degree,5,3,Kanagawa,Yamato
CAND001146,Emily,Carter,1992-04-29,Female,USA,Master's Degree,5,1,Tokyo,Itabashi
CAND001147,Carlos,Hernández,2001-05-11,Female,Mexico,Bachelor's Degree,5,3,Kanagawa,Atsugi
CAND001148,Angela,Reyes,1980-02-23,Female,Philippines,Master's Degree,4,1,Saitama,Saitama
CAND001149,Michael,Johnson,1978-08-21,Female,USA,Other,5,3,Tokyo,Edogawa
CAND001150,Luis,González,1990-10-25,Male,Mexico,Bachelor's Degree,5,3,Tokyo,Ota
CAND001151,Jessica,Davis,1971-04-23,Female,USA,Bachelor's Degree,5,1,Chiba,Funabashi
CAND001152,Daniel,Williams,1992-02-19,Male,USA,Bachelor's Degree,5,2,Tokyo,Setagaya
CAND001153,Jessica,Davis,1973-04-22,Male,USA,Bachelor's Degree,5,2,Chiba,Urayasu
CAND001154,Joshua,Aquino,1994-01-26,Female,Philippines,Associate Degree,5,1,Tokyo,Koto
CAND001155,Angela,Reyes,1986-04-04,Female,Philippines,Other,5,4,Chiba,Chiba
CAND001156,Michael,Johnson,1998-03-07,Female,USA,Bachelor's Degree,5,3,Tokyo,Nerima
CAND001157,Alejandro,García,1997-07-29,Male,Mexico,Bachelor's Degree,5,3,Tokyo,Koto
CAND001158,Noah,Collins,1977-03-17,Female,Australia,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND001159,Sophie,Evans,1981-10-26,Male,UK,Doctorate,5,1,Chiba,Funabashi
CAND001160,Ha-eun,Jung,1994-12-20,Female,South Korea,Bachelor's Degree,5,1,Kanagawa,Kawasaki
CAND001161,Lerato,Dlamini,1984-03-20,Male,South Africa,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001162,Charlotte,Brown,2000-02-21,Male,UK,Bachelor's Degree,5,3,Saitama,Kawagoe
CAND001163,Luis,González,1971-04-17,Male,Mexico,Bachelor's Degree,5,3,Kanagawa,Sagamihara
CAND001164,Sophie,Evans,1974-10-11,Female,UK,Associate Degree,5,1,Saitama,Soka
CAND001165,Rahul,Mehta,1985-06-19,Male,India,Bachelor's Degree,5,2,Chiba,Kashiwa
CAND001166,Noah,Collins,2002-08-31,Male,Australia,Bachelor's Degree,5,2,Kanagawa,Sagamihara
CAND001167,Ananya,Singh,1973-10-18,Male,India,Bachelor's Degree,4,2,Saitama,Soka
CAND001168,Ethan,Martin,1978-11-02,Male,Canada,Bachelor's Degree,5,3,Chiba,Ichikawa
CAND001169,Conor,Byrne,1996-11-06,Female,Ireland,Master's Degree,5,2,Tokyo,Itabashi
CAND001170,Jessica,Davis,1997-01-21,Female,USA,Bachelor's Degree,5,2,Tokyo,Nerima
CAND001171,Mia,Walker,1979-04-19,Female,Australia,Bachelor's Degree,5,2,Chiba,Kashiwa
CAND001172,Michael,Johnson,1981-08-19,Male,USA,Bachelor's Degree,5,2,Saitama,Wako
CAND001173,Jessica,Davis,1971-06-30,Female,USA,Master's Degree,5,1,Tokyo,Setagaya
CAND001174,Oliver,Wilson,1993-04-05,Female,UK,Master's Degree,5,1,Kanagawa,Yokohama
CAND001175,Ciara,Walsh,1985-10-21,Male,Ireland,Bachelor's Degree,5,2,Chiba,Funabashi
CAND001176,Ava,Wilson,1972-03-03,Male,Canada,Master's Degree,5,1,Tokyo,Tachikawa
CAND001177,Amelia,Taylor,1991-08-09,Male,UK,Bachelor's Degree,5,3,Saitama,Asaka
CAND001178,George,Davies,1990-08-25,Male,UK,Associate Degree,5,1,Kanagawa,Yokohama
CAND001179,James,Anderson,1996-05-28,Male,USA,Bachelor's Degree,5,2,Tokyo,Koto
CAND001180,Arjun,Sharma,1975-05-11,Male,India,Master's Degree,4,3,Tokyo,Shinjuku
CAND001181,Patricia,Mendoza,1976-09-03,Female,Philippines,Master's Degree,5,2,Saitama,Asaka
CAND001182,Ananya,Singh,1976-08-06,Female,India,Master's Degree,5,1,Tokyo,Edogawa
CAND001183,Liam,Anderson,1993-08-12,Female,Australia,Other,5,2,Saitama,Saitama
CAND001184,Sophie,Evans,1974-06-06,Female,UK,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND001185,Emily,Carter,1971-01-12,Female,USA,Bachelor's Degree,5,1,Saitama,Wako
CAND001186,Joshua,Aquino,1972-05-08,Male,Philippines,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND001187,Chloe,Mitchell,1973-06-26,Male,Australia,Master's Degree,5,2,Tokyo,Shinjuku
CAND001188,Sofía,Martínez,1995-12-11,Female,Mexico,Master's Degree,5,2,Tokyo,Setagaya
CAND001189,Emily,Carter,1970-04-28,Male,USA,Master's Degree,5,1,Tokyo,Shinjuku
CAND001190,Angela,Reyes,1995-03-16,Male,Philippines,Bachelor's Degree,5,1,Tokyo,Nerima
CAND001191,Oliver,Wilson,2001-05-07,Female,UK,Bachelor's Degree,5,3,Chiba,Kashiwa
CAND001192,Mia,Walker,2000-05-23,Male,Australia,Bachelor's Degree,5,2,Tokyo,Koto
CAND001193,Chloe,Mitchell,1999-09-03,Male,Australia,Bachelor's Degree,5,3,Chiba,Kashiwa
CAND001194,Michael,Johnson,1973-01-07,Male,USA,Bachelor's Degree,5,2,Saitama,Koshigaya
CAND001195,Jack,Taylor,1979-07-09,Female,Australia,Master's Degree,5,1,Saitama,Kawaguchi
CAND001196,Jack,Harris,1984-04-26,Female,New Zealand,Bachelor's Degree,5,3,Kanagawa,Kawasaki
CAND001197,Priya,Patel,1976-06-15,Male,India,Bachelor's Degree,5,3,Tokyo,Koto
CAND001198,Amelia,Taylor,2000-04-15,Female,UK,Bachelor's Degree,5,2,Saitama,Asaka
CAND001199,Ava,Wilson,1981-05-29,Female,Canada,Bachelor's Degree,5,2,Tokyo,Edogawa
CAND001200,Min-jun,Kim,1972-09-27,Male,South Korea,Bachelor's Degree,3,1,Saitama,Koshigaya
CAND001201,Jessica,Davis,1984-05-14,Female,USA,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND001202,Daniel,Williams,1982-05-01,Female,USA,Other,5,1,Saitama,Koshigaya
CAND001203,Sophie,Wright,1982-10-24,Male,New Zealand,Master's Degree,5,2,Tokyo,Nerima
CAND001204,Mia,Walker,1972-09-04,Female,Australia,Bachelor's Degree,5,3,Kanagawa,Yokohama
CAND001205,Noah,Collins,2002-06-10,Female,Australia,Bachelor's Degree,5,2,Saitama,Kawaguchi
CAND001206,Oliver,Wilson,1994-11-10,Female,UK,Bachelor's Degree,5,2,Kanagawa,Sagamihara
CAND001207,Neha,Kapoor,1985-09-27,Male,India,Bachelor's Degree,3,1,Tokyo,Shinjuku
CAND001208,Kevin,Mwangi,1977-06-21,Female,Kenya,Master's Degree,4,4,Kanagawa,Yamato
CAND001209,Amelia,Taylor,1970-11-21,Male,UK,Bachelor's Degree,5,3,Tokyo,Hachioji
CAND001210,Conor,Byrne,1989-06-28,Female,Ireland,Bachelor's Degree,5,3,Tokyo,Shinjuku
CAND001211,Chloe,Mitchell,2002-03-24,Female,Australia,Master's Degree,5,4,Tokyo,Shinjuku
CAND001212,Patricia,Mendoza,1998-07-13,Male,Philippines,Bachelor's Degree,4,3,Saitama,Koshigaya
CAND001213,Sofía,Martínez,1993-06-17,Male,Mexico,Bachelor's Degree,4,3,Kanagawa,Sagamihara
CAND001214,Michael,Johnson,1977-07-06,Male,USA,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND001215,Liam,Anderson,2000-09-01,Male,Australia,Bachelor's Degree,5,2,Tokyo,Tachikawa
CAND001216,Angela,Reyes,2000-01-08,Female,Philippines,Bachelor's Degree,5,1,Kanagawa,Yokohama
CAND001217,Jack,Harris,1981-02-15,Female,New Zealand,Bachelor's Degree,5,1,Chiba,Ichikawa
CAND001218,Sofía,Martínez,2002-09-04,Male,Mexico,Bachelor's Degree,5,1,Tokyo,Itabashi
CAND001219,Michael,Johnson,1977-12-10,Female,USA,Master's Degree,5,2,Chiba,Urayasu
CAND001220,Jessica,Davis,1989-03-16,Male,USA,Bachelor's Degree,5,4,Tokyo,Hachioji
CAND001221,Seo-yeon,Lee,1983-06-03,Female,South Korea,Bachelor's Degree,5,2,Tokyo,Itabashi
CAND001222,Mariana,Rodríguez,1973-11-21,Female,Mexico,Bachelor's Degree,5,3,Chiba,Ichikawa
CAND001223,Chloe,Mitchell,2000-11-05,Male,Australia,Bachelor's Degree,5,4,Tokyo,Shinjuku
CAND001224,Rahul,Mehta,1973-11-19,Female,India,Bachelor's Degree,5,2,Kanagawa,Atsugi
CAND001225,Mia,Walker,1978-12-12,Female,Australia,Bachelor's Degree,5,1,Chiba,Funabashi
CAND001226,Sarah,Miller,1979-02-22,Female,USA,Doctorate,5,1,Tokyo,Itabashi
CAND001227,Sarah,Miller,1992-11-04,Female,USA,Bachelor's Degree,5,2,Kanagawa,Kawasaki
CAND001228,Michael,Johnson,1978-06-06,Male,USA,Bachelor's Degree,5,1,Saitama,Tokorozawa
CAND001229,Sarah,Miller,1991-07-05,Male,USA,Master's Degree,5,1,Kanagawa,Fujisawa
CAND001230,Rahul,Mehta,1989-04-22,Female,India,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND001231,Jack,Harris,2000-05-27,Female,New Zealand,Master's Degree,5,2,Kanagawa,Yokohama
CAND001232,Noah,Collins,1975-10-16,Male,Australia,Bachelor's Degree,5,1,Kanagawa,Sagamihara
CAND001233,Michael,Johnson,2002-03-27,Male,USA,Master's Degree,5,1,Tokyo,Koto
CAND001234,Thabo,Mokoena,1992-11-23,Female,South Africa,Bachelor's Degree,4,1,Chiba,Matsudo
CAND001235,Sofía,Martínez,1992-08-24,Male,Mexico,Bachelor's Degree,5,1,Tokyo,Ota
CAND001236,Emily,Carter,1978-09-12,Male,USA,Bachelor's Degree,5,2,Tokyo,Setagaya
CAND001237,James,Thompson,1992-11-02,Female,UK,Bachelor's Degree,5,1,Saitama,Koshigaya
CAND001238,Mark,Garcia,1976-06-20,Male,Philippines,Associate Degree,5,1,Saitama,Kawagoe
CAND001239,Maria,Cruz,1977-06-11,Female,Philippines,Bachelor's Degree,5,2,Kanagawa,Yamato
CAND001240,Sarah,Miller,1998-01-17,Male,USA,Associate Degree,5,1,Saitama,Kawaguchi
CAND001241,Aisha,Botha,1994-01-06,Female,South Africa,Associate Degree,3,1,Chiba,Funabashi
CAND001242,James,Anderson,1998-09-18,Male,USA,Doctorate,5,2,Tokyo,Shinjuku
CAND001243,Jason,Naidoo,1979-04-09,Male,South Africa,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND001244,Min-seo,Kang,1995-04-29,Male,South Korea,Other,5,3,Tokyo,Edogawa
CAND001245,Sarah,Miller,1980-08-22,Male,USA,Associate Degree,5,1,Chiba,Ichikawa
CAND001246,Mercy,Achieng,2000-03-26,Male,Kenya,Bachelor's Degree,3,2,Tokyo,Tachikawa
CAND001247,Sarah,Miller,1994-09-01,Male,USA,Bachelor's Degree,5,2,Kanagawa,Atsugi
CAND001248,Neha,Kapoor,1995-11-16,Female,India,Bachelor's Degree,5,2,Chiba,Ichikawa
CAND001249,Ava,Wilson,1988-10-16,Male,Canada,Bachelor's Degree,5,1,Saitama,Tokorozawa
CAND001250,Jessica,Davis,1981-12-19,Male,USA,Bachelor's Degree,5,3,Saitama,Kawagoe
CAND001251,Jessica,Davis,1983-08-06,Male,USA,Bachelor's Degree,5,2,Kanagawa,Sagamihara
CAND001252,James,Thompson,1994-09-12,Male,UK,Bachelor's Degree,5,1,Saitama,Asaka
CAND001253,Maria,Cruz,2000-08-02,Male,Philippines,Master's Degree,4,1,Saitama,Koshigaya
CAND001254,James,Thompson,1994-12-04,Male,UK,Bachelor's Degree,5,4,Kanagawa,Yamato
CAND001255,Chloe,Mitchell,1981-01-01,Male,Australia,Master's Degree,5,3,Kanagawa,Fujisawa
CAND001256,Jack,Taylor,1980-06-30,Male,Australia,Bachelor's Degree,5,2,Chiba,Kashiwa
CAND001257,Charlotte,Brown,1975-12-07,Male,UK,Bachelor's Degree,5,2,Kanagawa,Yamato
CAND001258,Charlotte,Brown,1999-11-28,Female,UK,Bachelor's Degree,5,3,Chiba,Funabashi
CAND001259,Min-jun,Kim,1993-01-25,Female,South Korea,Bachelor's Degree,5,2,Kanagawa,Yamato
CAND001260,Diego,López,2002-08-10,Male,Mexico,Bachelor's Degree,4,1,Tokyo,Setagaya
CAND001261,John,Santos,1996-11-06,Male,Philippines,Bachelor's Degree,4,2,Saitama,Wako
CAND001262,Ananya,Singh,1986-11-27,Male,India,Other,4,2,Saitama,Asaka
CAND001263,Emily,Carter,1977-12-13,Male,USA,Bachelor's Degree,5,4,Tokyo,Setagaya
CAND001264,Michael,Johnson,1988-10-08,Female,USA,Bachelor's Degree,5,2,Tokyo,Nerima
CAND001265,Olivia,Campbell,1979-12-21,Female,Australia,Bachelor's Degree,5,1,Saitama,Kawaguchi
CAND001266,Emily,Carter,1988-03-02,Female,USA,Bachelor's Degree,5,1,Kanagawa,Atsugi
CAND001267,Jessica,Davis,1980-02-14,Male,USA,Bachelor's Degree,5,1,Saitama,Saitama
CAND001268,Diego,López,1972-01-28,Female,Mexico,Bachelor's Degree,5,2,Saitama,Kawaguchi
CAND001269,Arjun,Sharma,1970-07-19,Female,India,Bachelor's Degree,4,2,Tokyo,Ota
CAND001270,Ethan,Martin,1972-05-01,Female,Canada,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND001271,Michael,Johnson,1973-06-19,Male,USA,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND001272,Emma,Thompson,1983-03-26,Female,Canada,Bachelor's Degree,5,2,Chiba,Chiba
CAND001273,Ryan,Campbell,1999-07-02,Female,Canada,Other,5,4,Chiba,Chiba
CAND001274,Emma,Thompson,1978-06-20,Male,Canada,Bachelor's Degree,5,3,Kanagawa,Yokohama
CAND001275,Amelia,Taylor,1991-09-24,Male,UK,Bachelor's Degree,5,1,Tokyo,Edogawa
CAND001276,Sophie,Evans,1984-02-15,Male,UK,Master's Degree,5,2,Tokyo,Tachikawa
CAND001277,Ji-woo,Park,1991-01-09,Male,South Korea,Bachelor's Degree,5,1,Chiba,Urayasu
CAND001278,Joon-ho,Choi,1984-08-19,Female,South Korea,Bachelor's Degree,4,1,Saitama,Tokorozawa
CAND001279,Sarah,Miller,1974-09-18,Male,USA,Bachelor's Degree,5,3,Saitama,Soka
CAND001280,James,Anderson,1973-12-01,Female,USA,Bachelor's Degree,5,2,Tokyo,Tachikawa
CAND001281,Thabo,Mokoena,1979-05-17,Female,South Africa,Bachelor's Degree,4,1,Tokyo,Itabashi
CAND001282,Jessica,Davis,1976-11-29,Male,USA,Bachelor's Degree,5,2,Saitama,Wako
CAND001283,Joshua,Aquino,1993-03-01,Male,Philippines,Bachelor's Degree,4,2,Tokyo,Edogawa
CAND001284,Ha-eun,Jung,1991-02-03,Female,South Korea,Master's Degree,4,2,Tokyo,Tachikawa
CAND001285,Ethan,Martin,2002-12-25,Female,Canada,Bachelor's Degree,5,2,Tokyo,Edogawa
CAND001286,Ji-woo,Park,1994-01-06,Female,South Korea,Bachelor's Degree,5,2,Chiba,Funabashi
CAND001287,Emily,Carter,1972-02-08,Female,USA,Master's Degree,5,2,Tokyo,Hachioji
CAND001288,Jessica,Davis,2001-08-19,Male,USA,Bachelor's Degree,5,2,Saitama,Tokorozawa
CAND001289,Faith,Njeri,1983-09-11,Female,Kenya,Master's Degree,4,3,Tokyo,Koto
CAND001290,Min-jun,Kim,1975-06-23,Female,South Korea,Bachelor's Degree,4,2,Saitama,Kawagoe
CAND001291,Alejandro,García,1987-07-08,Female,Mexico,Master's Degree,5,2,Saitama,Kawaguchi
CAND001292,Ruby,Taylor,1979-07-29,Female,New Zealand,Bachelor's Degree,5,2,Saitama,Soka
CAND001293,Jack,Taylor,1980-08-26,Male,Australia,Bachelor's Degree,5,2,Kanagawa,Sagamihara
CAND001294,Mariana,Rodríguez,2000-10-16,Male,Mexico,Master's Degree,5,4,Tokyo,Setagaya
CAND001295,Jack,Taylor,1995-11-07,Male,Australia,Bachelor's Degree,5,1,Saitama,Wako
CAND001296,Daniel,Williams,1974-12-15,Male,USA,Bachelor's Degree,5,5,Saitama,Kawagoe
CAND001297,Chloe,Mitchell,1980-02-22,Female,Australia,Bachelor's Degree,5,1,Kanagawa,Atsugi
CAND001298,Mia,Walker,1983-03-08,Male,Australia,Master's Degree,5,2,Tokyo,Nerima
CAND001299,Chloe,Mitchell,1994-02-02,Female,Australia,Bachelor's Degree,5,1,Saitama,Tokorozawa
CAND001300,Sarah,Miller,1998-11-30,Male,USA,Master's Degree,5,3,Tokyo,Tachikawa
CAND001301,Jack,Taylor,2000-05-28,Male,Australia,Master's Degree,5,1,Chiba,Funabashi
CAND001302,Emily,Carter,1975-06-25,Male,USA,Bachelor's Degree,5,2,Tokyo,Nerima
CAND001303,Daniel,Williams,1999-07-08,Male,USA,Bachelor's Degree,5,1,Tokyo,Nerima
