employee_id,employee_type,first_name,last_name,date_of_birth,gender,country_of_origin,education_level,home_prefecture,home_city,english_proficiency,japanese_proficiency,hire_date,employment_start_date,employment_status,recruitment_source,initial_position,initial_level,current_position,current_level,current_salary
DUD100367,Teacher,James,Thompson,2001-08-14,Male,UK,Bachelor's Degree,Saitama,Saitama,5,1,2025-02-24,2025-03-23,Offboarded,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100368,Teacher,James,Anderson,1980-12-31,Female,USA,Bachelor's Degree,Chiba,Urayasu,5,1,2025-04-17,2025-05-12,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100369,Teacher,Jason,Naidoo,1991-01-12,Female,South Africa,Bachelor's Degree,Kanagawa,Yamato,5,2,2022-07-20,2022-07-29,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100370,Teacher,George,Davies,1972-10-03,Male,UK,Bachelor's Degree,Saitama,Kawaguchi,5,2,2022-07-09,2022-08-03,On Leave,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100371,Teacher,Michael,Johnson,1981-04-22,Male,USA,Bachelor's Degree,Tokyo,Nerima,5,1,2020-06-30,2020-07-19,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100372,Teacher,Olivia,Campbell,2001-06-08,Male,Australia,Bachelor's Degree,Tokyo,Hachioji,5,3,2023-02-03,2023-02-05,Offboarded,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100373,Teacher,Mia,Walker,1980-09-03,Male,Australia,Bachelor's Degree,Chiba,Funabashi,5,1,2023-02-12,2023-02-13,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100374,Teacher,Sarah,Miller,1983-07-09,Male,USA,Bachelor's Degree,Kanagawa,Yamato,5,1,2023-08-15,2023-08-30,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100375,Teacher,Amelia,Taylor,2000-06-08,Male,UK,Bachelor's Degree,Saitama,Kawaguchi,5,1,2025-03-16,2025-04-05,Active,Job Fair,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100376,Teacher,Luis,González,1985-01-10,Male,Mexico,Bachelor's Degree,Chiba,Ichikawa,5,2,2021-12-16,2022-01-08,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100377,Teacher,Alejandro,García,1994-07-26,Male,Mexico,Bachelor's Degree,Tokyo,Setagaya,3,1,2020-05-30,2020-06-20,Active,LinkedIn,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100378,Teacher,Michael,Johnson,1972-07-20,Female,USA,Associate Degree,Saitama,Tokorozawa,5,4,2020-08-11,2020-09-02,Offboarded,Job Board,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100379,Teacher,Luis,González,1974-12-22,Female,Mexico,Master's Degree,Tokyo,Tachikawa,5,1,2024-05-01,2024-05-30,Offboarded,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100380,Teacher,Sipho,Ndlovu,1977-04-07,Male,South Africa,Master's Degree,Tokyo,Shinjuku,4,1,2019-12-03,2019-12-11,Offboarded,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100381,Teacher,Sophie,Wright,1978-01-02,Male,New Zealand,Bachelor's Degree,Tokyo,Hachioji,5,3,2021-09-11,2021-09-30,Active,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100382,Teacher,Michael,Johnson,1995-08-18,Female,USA,Master's Degree,Chiba,Chiba,5,3,2020-11-30,2020-12-20,Active,Teacher Referral,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100383,Teacher,Sophie,Evans,1987-07-22,Male,UK,Bachelor's Degree,Saitama,Asaka,5,2,2023-10-11,2023-11-07,On Leave,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100384,Teacher,Sarah,Miller,1975-06-09,Male,USA,Bachelor's Degree,Kanagawa,Fujisawa,5,1,2022-08-23,2022-09-04,Active,University/College Partnership,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100385,Teacher,Oliver,Wilson,1990-08-14,Female,UK,Master's Degree,Tokyo,Edogawa,5,1,2019-09-09,2019-10-09,Active,Teacher Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100386,Teacher,Aisha,Botha,1991-10-28,Male,South Africa,Bachelor's Degree,Saitama,Tokorozawa,4,1,2025-11-23,2025-11-30,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100387,Teacher,Lucas,Anderson,1993-12-14,Male,Canada,Associate Degree,Chiba,Chiba,5,1,2019-11-16,2019-11-26,Offboarded,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100388,Teacher,Mariana,Rodríguez,2000-06-01,Male,Mexico,Doctorate,Saitama,Tokorozawa,5,1,2020-10-31,2020-11-15,Active,International Recruitment,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100389,Teacher,Jessica,Davis,1970-08-24,Female,USA,Bachelor's Degree,Tokyo,Nerima,5,3,2020-05-03,2020-05-17,Active,Company Website,ALT / English Teacher,1,Trainer,4,280000
DUD100390,Teacher,Arjun,Sharma,1996-09-09,Male,India,Master's Degree,Tokyo,Edogawa,5,3,2023-10-03,2023-10-13,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100391,Teacher,Charlotte,Brown,1996-08-09,Female,UK,Bachelor's Degree,Tokyo,Nerima,5,1,2023-11-26,2023-12-01,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100392,Teacher,Brian,Otieno,1974-06-26,Female,Kenya,Master's Degree,Saitama,Wako,5,1,2024-09-15,2024-09-17,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100393,Teacher,Jessica,Davis,1988-09-02,Male,USA,Master's Degree,Chiba,Matsudo,5,2,2021-07-23,2021-07-27,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100394,Teacher,Kevin,Mwangi,1996-09-30,Female,Kenya,Bachelor's Degree,Tokyo,Setagaya,5,3,2023-02-23,2023-03-08,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100395,Teacher,Ethan,Martin,1994-03-18,Male,Canada,Bachelor's Degree,Tokyo,Edogawa,5,1,2021-06-02,2021-06-05,Offboarded,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100396,Teacher,Olivia,Campbell,1972-06-04,Female,Australia,Bachelor's Degree,Tokyo,Ota,5,1,2024-04-30,2024-05-01,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100397,Teacher,Emma,Thompson,1991-10-05,Female,Canada,Bachelor's Degree,Tokyo,Edogawa,5,3,2025-11-22,2025-12-10,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100398,Teacher,Sofía,Martínez,1974-12-10,Female,Mexico,Bachelor's Degree,Tokyo,Ota,5,2,2021-09-20,2021-09-22,Active,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100399,Teacher,James,Anderson,1977-12-27,Male,USA,Bachelor's Degree,Tokyo,Edogawa,5,2,2022-04-09,2022-04-15,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100400,Teacher,James,Thompson,1990-07-28,Male,UK,Bachelor's Degree,Chiba,Funabashi,5,3,2026-01-06,2026-01-11,Offboarded,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100401,Teacher,Alejandro,García,1973-11-17,Female,Mexico,Bachelor's Degree,Saitama,Tokorozawa,5,3,2022-05-18,2022-05-18,On Leave,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100402,Teacher,George,Davies,1996-07-18,Female,UK,Associate Degree,Kanagawa,Yokohama,5,2,2019-09-29,2019-09-30,Offboarded,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100403,Teacher,Chloe,Mitchell,1990-04-18,Female,Australia,Bachelor's Degree,Tokyo,Shinjuku,5,2,2023-10-22,2023-11-21,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100404,Teacher,Oliver,King,2000-01-05,Male,New Zealand,Bachelor's Degree,Chiba,Kashiwa,5,3,2019-07-09,2019-07-23,Active,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100405,Teacher,Daniel,Williams,2001-07-29,Male,USA,Bachelor's Degree,Kanagawa,Yokohama,5,2,2022-12-24,2023-01-09,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100406,Teacher,Patrick,Ryan,2000-09-17,Female,Ireland,Bachelor's Degree,Kanagawa,Atsugi,5,4,2025-01-07,2025-02-06,Offboarded,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100407,Teacher,Daniel,Williams,1997-10-09,Male,USA,Bachelor's Degree,Tokyo,Hachioji,5,3,2025-07-14,2025-08-05,Offboarded,Other,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100408,Teacher,Michael,Johnson,1996-01-09,Male,USA,Doctorate,Chiba,Urayasu,5,3,2022-11-03,2022-11-14,Offboarded,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100409,Teacher,Daniel,Williams,1991-10-24,Male,USA,Bachelor's Degree,Chiba,Matsudo,5,3,2025-03-22,2025-04-19,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100410,Teacher,Neha,Kapoor,1978-06-13,Female,India,Doctorate,Tokyo,Setagaya,4,1,2020-02-10,2020-02-13,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100411,Teacher,Emily,Carter,1983-02-25,Female,USA,Bachelor's Degree,Saitama,Kawagoe,5,2,2023-12-16,2023-12-30,On Leave,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100412,Teacher,Emily,Carter,1988-06-20,Male,USA,Bachelor's Degree,Saitama,Koshigaya,5,2,2025-03-11,2025-04-06,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100413,Teacher,Lucas,Anderson,1981-08-30,Female,Canada,Bachelor's Degree,Tokyo,Nerima,5,3,2019-10-11,2019-10-15,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100414,Teacher,Faith,Njeri,1978-03-06,Male,Kenya,Other,Chiba,Urayasu,5,3,2021-01-20,2021-01-27,Active,Recruitment Agency,ALT / English Teacher,1,Lead Trainer,6,300000
DUD100415,Teacher,Jack,Taylor,1979-03-16,Female,Australia,Bachelor's Degree,Tokyo,Itabashi,5,4,2020-11-26,2020-12-07,Active,Recruitment Agency,ALT / English Teacher,1,Lead Trainer,6,300000
DUD100416,Teacher,Michael,Johnson,1992-05-27,Male,USA,Master's Degree,Kanagawa,Fujisawa,5,1,2025-05-16,2025-06-01,Active,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100417,Teacher,Jack,Taylor,1995-05-10,Female,Australia,Master's Degree,Kanagawa,Fujisawa,5,2,2024-08-13,2024-09-10,Active,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100418,Teacher,Michael,Johnson,1997-09-13,Male,USA,Master's Degree,Tokyo,Setagaya,5,1,2026-01-24,2026-02-13,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100419,Teacher,Rahul,Mehta,1971-01-05,Female,India,Bachelor's Degree,Chiba,Urayasu,5,1,2024-12-26,2025-01-07,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100420,Teacher,Carlos,Hernández,1987-11-01,Male,Mexico,Bachelor's Degree,Kanagawa,Fujisawa,4,1,2023-02-11,2023-02-22,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100421,Teacher,Sarah,Miller,1989-11-06,Male,USA,Bachelor's Degree,Chiba,Matsudo,5,3,2023-11-22,2023-11-26,Offboarded,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100422,Teacher,Noah,Collins,1972-12-19,Male,Australia,Associate Degree,Saitama,Wako,5,1,2023-11-03,2023-11-23,Offboarded,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100423,Teacher,Emma,Thompson,1978-05-06,Female,Canada,Master's Degree,Tokyo,Tachikawa,5,1,2022-08-19,2022-09-14,Active,Employee Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100424,Teacher,Michael,Johnson,1981-10-13,Female,USA,Bachelor's Degree,Saitama,Asaka,5,1,2022-06-22,2022-07-05,Active,University/College Partnership,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100425,Teacher,Daniel,Williams,1972-12-29,Male,USA,Bachelor's Degree,Tokyo,Tachikawa,5,2,2022-02-20,2022-03-12,Active,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100426,Teacher,Sophie,Evans,1981-08-23,Female,UK,Bachelor's Degree,Tokyo,Itabashi,5,2,2020-10-06,2020-10-17,Active,Indeed,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100427,Teacher,Sipho,Ndlovu,1983-01-02,Female,South Africa,Bachelor's Degree,Saitama,Saitama,5,3,2021-04-20,2021-05-14,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100428,Teacher,Min-seo,Kang,1982-03-06,Male,South Korea,Master's Degree,Saitama,Saitama,5,2,2020-11-09,2020-11-09,Active,Employee Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100429,Teacher,Olivia,Campbell,1979-10-10,Female,Australia,Bachelor's Degree,Tokyo,Edogawa,5,3,2025-07-06,2025-07-25,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100430,Teacher,Min-seo,Kang,1988-09-20,Female,South Korea,Bachelor's Degree,Tokyo,Koto,5,2,2022-09-28,2022-10-20,Active,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100431,Teacher,Lucas,Anderson,2001-11-04,Female,Canada,Bachelor's Degree,Chiba,Chiba,5,1,2020-11-04,2020-11-26,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100432,Teacher,Jessica,Davis,1973-06-27,Female,USA,Bachelor's Degree,Tokyo,Ota,5,1,2020-06-15,2020-06-16,Offboarded,Indeed,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100433,Teacher,Thabo,Mokoena,1983-07-14,Female,South Africa,Bachelor's Degree,Chiba,Chiba,5,1,2021-06-28,2021-07-03,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100434,Teacher,Angela,Reyes,1985-10-19,Male,Philippines,Bachelor's Degree,Saitama,Tokorozawa,5,1,2025-09-24,2025-10-18,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100435,Teacher,Daniel,Williams,1994-02-04,Female,USA,Bachelor's Degree,Chiba,Funabashi,5,4,2024-07-27,2024-08-07,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100436,Teacher,Carlos,Hernández,1985-12-01,Female,Mexico,Other,Tokyo,Hachioji,4,1,2022-10-09,2022-10-12,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100437,Teacher,Oliver,Wilson,1973-09-09,Female,UK,Bachelor's Degree,Tokyo,Nerima,5,2,2022-09-29,2022-10-20,Offboarded,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100438,Teacher,Isla,Scott,1973-02-14,Female,New Zealand,Doctorate,Chiba,Urayasu,5,2,2019-05-23,2019-06-13,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100439,Teacher,Carlos,Hernández,1976-06-06,Female,Mexico,Bachelor's Degree,Saitama,Saitama,5,3,2021-02-20,2021-02-22,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100440,Teacher,Joon-ho,Choi,1980-06-12,Female,South Korea,Master's Degree,Chiba,Ichikawa,5,3,2025-11-26,2025-12-04,Offboarded,Social Media,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100441,Teacher,Conor,Byrne,1999-11-27,Male,Ireland,Bachelor's Degree,Tokyo,Tachikawa,5,2,2020-11-24,2020-12-18,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100442,Teacher,Emily,Carter,1974-06-20,Female,USA,Master's Degree,Chiba,Matsudo,5,2,2021-04-03,2021-04-15,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100443,Teacher,Carlos,Hernández,1990-11-27,Male,Mexico,Bachelor's Degree,Saitama,Asaka,5,2,2025-04-23,2025-05-10,Active,Employee Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100444,Teacher,Oliver,King,1990-03-11,Male,New Zealand,Bachelor's Degree,Tokyo,Tachikawa,5,1,2021-03-25,2021-04-11,Active,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100445,Teacher,Sarah,Miller,1984-01-07,Female,USA,Master's Degree,Tokyo,Setagaya,5,2,2024-09-30,2024-10-21,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100446,Teacher,Noah,Collins,1992-09-23,Female,Australia,Bachelor's Degree,Tokyo,Ota,5,2,2023-03-15,2023-04-08,Offboarded,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100447,Teacher,Daniel,Williams,1996-03-12,Male,USA,Bachelor's Degree,Kanagawa,Fujisawa,5,2,2024-01-18,2024-01-29,Offboarded,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100448,Teacher,Sophie,Evans,1996-07-31,Male,UK,Bachelor's Degree,Saitama,Soka,5,1,2021-02-24,2021-02-24,Active,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100449,Teacher,Noah,Collins,1981-12-17,Male,Australia,Bachelor's Degree,Tokyo,Shinjuku,5,5,2023-06-26,2023-07-14,Active,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100450,Teacher,Jessica,Davis,1985-01-26,Female,USA,Bachelor's Degree,Chiba,Urayasu,5,1,2022-08-09,2022-08-20,Offboarded,Job Fair,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100451,Teacher,Rohan,Gupta,1982-11-22,Female,India,Bachelor's Degree,Tokyo,Ota,5,2,2020-04-11,2020-05-03,Offboarded,LinkedIn,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100452,Teacher,Ryan,Campbell,1989-02-27,Male,Canada,Bachelor's Degree,Chiba,Urayasu,5,3,2024-11-27,2024-12-22,Active,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100453,Teacher,Amelia,Taylor,1981-04-09,Male,UK,Bachelor's Degree,Tokyo,Hachioji,5,1,2019-06-16,2019-07-06,Active,Recruitment Agency,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100454,Teacher,Jessica,Davis,1982-01-07,Male,USA,Associate Degree,Saitama,Wako,5,4,2019-12-02,2019-12-18,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100455,Teacher,Angela,Reyes,1988-05-27,Male,Philippines,Bachelor's Degree,Chiba,Chiba,5,3,2022-03-29,2022-04-24,Active,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100456,Teacher,Emily,Carter,1976-09-22,Female,USA,Bachelor's Degree,Tokyo,Nerima,5,2,2025-07-11,2025-07-24,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100457,Teacher,Daniel,Williams,1971-04-23,Female,USA,Bachelor's Degree,Chiba,Urayasu,5,2,2019-09-20,2019-10-20,On Leave,Company Website,ALT / English Teacher,1,Trainer,4,280000
DUD100458,Teacher,Sipho,Ndlovu,1972-11-07,Male,South Africa,Associate Degree,Tokyo,Itabashi,5,3,2023-09-12,2023-10-12,Offboarded,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100459,Teacher,Liam,Anderson,1992-04-08,Male,Australia,Doctorate,Tokyo,Setagaya,5,3,2022-10-05,2022-10-15,Offboarded,Employee Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100460,Teacher,Grace,Wanjiku,1974-10-17,Female,Kenya,Bachelor's Degree,Kanagawa,Sagamihara,5,3,2019-11-16,2019-12-01,Active,Company Website,ALT / English Teacher,1,Trainer,4,280000
DUD100461,Teacher,Ava,Wilson,1982-06-17,Female,Canada,Doctorate,Kanagawa,Fujisawa,5,2,2023-05-16,2023-06-11,Active,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100462,Teacher,Jessica,Davis,2000-12-25,Female,USA,Associate Degree,Saitama,Soka,5,2,2022-09-18,2022-10-08,Offboarded,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100463,Teacher,Emma,Thompson,1987-06-05,Male,Canada,Bachelor's Degree,Kanagawa,Fujisawa,5,1,2021-11-20,2021-11-29,Active,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100464,Teacher,Luis,González,1971-07-10,Male,Mexico,Bachelor's Degree,Tokyo,Tachikawa,5,2,2022-12-23,2023-01-14,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100465,Teacher,Daniel,Williams,1985-10-13,Female,USA,Bachelor's Degree,Chiba,Kashiwa,5,3,2024-04-30,2024-05-22,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100466,Teacher,Luis,González,1998-10-04,Male,Mexico,Bachelor's Degree,Tokyo,Nerima,4,1,2021-01-06,2021-01-13,Active,Social Media,ALT / English Teacher,1,Lead Trainer,6,300000
DUD100467,Teacher,Patricia,Mendoza,1984-04-30,Male,Philippines,Bachelor's Degree,Kanagawa,Kawasaki,4,2,2022-12-02,2022-12-27,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100468,Teacher,Amelia,Taylor,1970-12-06,Female,UK,Associate Degree,Kanagawa,Atsugi,5,2,2021-10-23,2021-11-21,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100469,Teacher,Min-jun,Kim,1997-09-21,Male,South Korea,Bachelor's Degree,Tokyo,Setagaya,5,1,2025-08-10,2025-08-13,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100470,Teacher,Ananya,Singh,1975-04-26,Male,India,Bachelor's Degree,Tokyo,Nerima,4,2,2020-09-15,2020-09-28,Offboarded,Social Media,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100471,Teacher,Maria,Cruz,1978-02-03,Male,Philippines,Bachelor's Degree,Tokyo,Nerima,5,1,2024-04-21,2024-05-20,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100472,Teacher,Carlos,Hernández,1991-01-13,Female,Mexico,Bachelor's Degree,Tokyo,Ota,5,3,2023-12-29,2024-01-21,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100473,Teacher,Emily,Carter,1985-11-22,Male,USA,Other,Kanagawa,Yamato,5,3,2019-10-04,2019-10-04,Active,LinkedIn,ALT / English Teacher,1,Trainer,4,280000
DUD100474,Teacher,Oliver,Wilson,1995-02-06,Female,UK,Bachelor's Degree,Tokyo,Koto,5,2,2023-01-19,2023-02-16,Active,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100475,Teacher,Jack,Taylor,1984-01-20,Female,Australia,Bachelor's Degree,Tokyo,Nerima,5,3,2024-01-26,2024-02-04,Offboarded,Employee Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100476,Teacher,Oliver,Wilson,1977-05-27,Male,UK,Bachelor's Degree,Kanagawa,Kawasaki,5,2,2024-03-07,2024-03-08,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100477,Teacher,Olivia,Campbell,1989-07-30,Male,Australia,Bachelor's Degree,Kanagawa,Sagamihara,5,1,2023-03-31,2023-04-22,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100478,Teacher,Maria,Cruz,1985-09-06,Female,Philippines,Bachelor's Degree,Kanagawa,Kawasaki,5,3,2022-04-22,2022-05-10,Offboarded,Other,ALT / English Teacher,1,Experienced Teacher,2,260000
