employee_id,first_name,last_name,employment_start_date,employment_end_date,employment_status,employment_type,position,career_level,start_reason,end_reason,offboarding_date,departure_type,leaving_reason,exit_satisfaction,would_recommend,would_return,rehire_eligible
DUD100421,Hannah,Gonzalez,2024-12-15,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100422,Marco,Jackson,2022-03-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100423,Miguel,Garcia,2022-03-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100424,Juan,Torres,2021-03-25,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100425,Jose,Allen,2021-07-11,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100426,Jessica,Garcia,2021-06-27,2023-05-22,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2023-05-22,Voluntary,Relocation,NULL,NULL,NULL,1
DUD100427,Michael,Young,2025-05-09,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100428,Diego,Perez,2021-06-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100429,Emma,Lee,2022-05-10,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100430,Jose,King,2025-12-09,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100431,James,Torres,2025-10-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100432,Daniel,Wilson,2022-09-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100433,James,White,2024-06-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100434,Carlos,Rodriguez,2026-02-23,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100435,Luis,Torres,2021-01-25,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100436,Christopher,Brown,2022-01-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100437,Marco,Hall,2026-05-21,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100438,Thomas,Hall,2025-06-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100439,Emma,Smith,2025-12-27,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100440,Michael,Sanchez,2025-04-05,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100441,Hannah,Lee,2024-08-02,2026-07-20,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Career Change,2026-07-20,Voluntary,Assignment Issues,1,1,1,1
DUD100442,Matthew,Thompson,2022-11-05,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100443,Marco,King,2025-10-24,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100444,Miguel,King,2025-04-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100445,William,Hernandez,2025-06-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100446,Emma,White,2021-04-08,2022-01-04,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Performance,2022-01-04,Voluntary,Work-Life Balance,3,1,1,1
DUD100447,Jose,Williams,2024-08-28,2026-01-14,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2026-01-14,Voluntary,Relocation,NULL,NULL,NULL,1
DUD100448,John,Rodriguez,2024-03-19,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100449,Carlos,Allen,2024-03-24,2025-09-24,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Voluntary Resignation,2025-09-24,Involuntary,Client Request,1,1,1,0
DUD100450,James,Thompson,2025-01-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100451,Luis,Johnson,2022-11-23,2023-12-02,Inactive,Full-time,Senior Trainer,5,Initial Hire,Contract End,2023-12-02,Voluntary,Work-Life Balance,2,1,0,1
DUD100452,Carlos,Young,2022-08-10,2023-05-20,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Contract End,2023-05-20,Voluntary,Returning Home,4,1,1,1
DUD100453,Jessica,Johnson,2025-08-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100454,Andres,Allen,2023-04-23,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100455,Luis,Wilson,2024-09-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100456,Alejandro,Hall,2023-01-10,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100457,Emma,Allen,2024-11-28,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100458,Juan,Young,2025-08-03,2027-02-08,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Career Change,2027-02-08,Voluntary,Career Development,NULL,NULL,NULL,1
DUD100459,Christopher,Hall,2023-05-25,2025-05-13,Inactive,Full-time,Senior Teacher,3,Initial Hire,Relocation,2025-05-13,Voluntary,Assignment Issues,NULL,NULL,NULL,1
DUD100460,Robert,Moore,2022-09-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100461,Emma,Rodriguez,2022-05-23,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100462,Maria,Martinez,2022-02-20,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100463,Sarah,Moore,2024-01-27,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100464,Andres,Martin,2021-11-04,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100465,Hannah,Jackson,2023-11-08,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100466,Luis,Wilson,2023-02-05,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100467,John,Ramirez,2024-12-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100468,John,Torres,2022-05-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100469,Emma,Miller,2021-07-21,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100470,Robert,Torres,2022-04-03,2024-01-05,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Personal Reasons,2024-01-05,Voluntary,Career Development,4,1,0,1
DUD100471,David,Lee,2022-10-24,2023-03-01,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Contract End,2023-03-01,Involuntary,Attendance,3,0,0,0
DUD100472,Alejandro,White,2023-12-11,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100473,Hannah,Johnson,2024-09-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100474,James,Smith,2025-10-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100475,Miguel,Gonzalez,2026-04-06,2027-12-05,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Personal Reasons,2027-12-05,Voluntary,Compensation,NULL,NULL,NULL,1
DUD100476,Matthew,Sanchez,2025-08-21,2027-04-27,Inactive,Full-time,Senior Trainer,5,Initial Hire,Relocation,2027-04-27,Voluntary,Assignment Issues,4,1,0,1
DUD100477,Hannah,Williams,2025-08-09,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100478,Juan,Lopez,2022-05-19,2022-10-25,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Voluntary Resignation,2022-10-25,Involuntary,Contract End,5,0,1,0
DUD100479,Miguel,Lopez,2023-01-17,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100480,James,Rodriguez,2022-02-11,2023-04-09,Inactive,Full-time,Senior Teacher,3,Initial Hire,Relocation,2023-04-09,Voluntary,Career Development,NULL,NULL,NULL,1
DUD100481,Ana,Sanchez,2023-09-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100482,Jose,Perez,2025-07-25,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100483,Luis,Moore,2022-10-11,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100484,Jessica,Walker,2022-05-19,2023-09-19,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2023-09-19,Voluntary,Returning Home,5,1,1,1
DUD100485,Daniel,Torres,2025-01-02,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100486,Emma,Williams,2024-10-10,2027-01-11,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2027-01-11,Voluntary,Assignment Issues,3,1,0,1
DUD100487,Sarah,Moore,2023-09-06,2025-11-02,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Contract End,2025-11-02,Involuntary,Policy Violation,3,0,1,0
DUD100488,Matthew,Hernandez,2026-08-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100489,Ana,Johnson,2026-05-14,2028-01-31,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Career Change,2028-01-31,Voluntary,Compensation,4,1,1,1
DUD100490,Daniel,Martinez,2024-11-17,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100491,Andres,Ramirez,2021-09-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100492,James,Brown,2023-06-04,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100493,Christopher,Sanchez,2023-05-31,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100494,Hannah,Sanchez,2024-06-28,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100495,Olivia,Davis,2022-10-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100496,Carlos,Torres,2021-11-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100497,Sarah,Wilson,2021-06-10,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100498,John,Thompson,2024-08-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100499,Miguel,Moore,2021-05-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100500,Andres,Martinez,2021-11-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100501,Robert,Garcia,2022-10-13,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100502,John,Gonzalez,2026-05-23,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100503,William,Martinez,2026-05-13,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100504,David,Perez,2023-02-10,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100505,Sarah,Young,2026-07-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100506,Marco,Young,2024-03-12,2025-08-11,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Personal Reasons,2025-08-11,Voluntary,Assignment Issues,1,1,0,1
DUD100507,Ana,Walker,2021-11-10,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100508,John,Perez,2024-01-31,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100509,Emily,Taylor,2021-11-26,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100510,Luis,Hernandez,2023-12-10,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100511,Thomas,Torres,2023-12-23,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100512,Andres,Hernandez,2023-04-18,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100513,Sarah,Wilson,2021-07-05,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100514,Michael,Walker,2021-11-17,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100515,Miguel,Perez,2022-12-01,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100516,Emma,King,2025-03-11,2027-03-07,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Relocation,2027-03-07,Voluntary,Career Development,2,1,1,1
DUD100517,Hannah,Jackson,2021-10-09,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100518,James,Allen,2026-01-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100519,Andres,White,2021-12-30,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100520,Emily,Anderson,2024-04-16,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100521,James,Smith,2025-06-05,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100522,John,Hernandez,2021-12-11,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100523,Laura,Brown,2021-06-17,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100524,Ana,King,2024-10-13,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100525,Christopher,Hernandez,2026-05-06,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100526,David,Taylor,2025-05-17,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100527,Jessica,Hall,2021-01-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100528,Laura,Anderson,2024-03-02,2024-07-03,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2024-07-03,Involuntary,Client Request,2,1,0,0
DUD100529,Emma,King,2021-11-02,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100530,David,Ramirez,2023-12-10,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100531,Christopher,Smith,2026-02-01,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100532,Jessica,Ramirez,2023-03-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100533,Luis,Martin,2025-03-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100534,Alejandro,Torres,2023-11-18,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100535,Thomas,Jackson,2025-05-12,2026-03-19,Inactive,Full-time,Trainer,4,Initial Hire,Contract End,2026-03-19,Voluntary,Work-Life Balance,1,1,0,1
DUD100536,Sofia,Young,2021-01-21,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100537,Ana,King,2021-03-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100538,Jessica,Allen,2025-05-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100539,Andres,Torres,2022-06-19,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100540,Olivia,Martin,2023-01-07,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100541,William,Sanchez,2025-04-07,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100542,Daniel,Thompson,2021-08-14,2023-10-21,Inactive,Full-time,Senior Trainer,5,Initial Hire,Career Change,2023-10-21,Voluntary,Personal Reasons,2,1,0,1
DUD100543,Emma,Hall,2026-05-05,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100544,Matthew,Davis,2026-04-24,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100545,Hannah,Ramirez,2026-04-23,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100546,Andres,Johnson,2025-03-19,2027-08-25,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Career Change,2027-08-25,Voluntary,Returning Home,NULL,NULL,NULL,1
DUD100547,Jose,Lopez,2023-01-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100548,Laura,Hernandez,2023-03-07,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100549,Jessica,Smith,2024-01-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100550,Marco,Smith,2023-09-19,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100551,Diego,Smith,2025-06-24,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100552,Emma,Walker,2022-03-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100553,Jessica,Allen,2025-09-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100554,James,Allen,2022-04-21,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100555,Sofia,Hall,2024-09-21,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100556,Jessica,Perez,2021-06-18,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100557,Daniel,White,2023-11-26,2025-05-10,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Voluntary Resignation,2025-05-10,Voluntary,Personal Reasons,3,1,0,1
DUD100558,Marco,Brown,2023-05-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100559,Andres,Taylor,2024-09-06,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100560,Sofia,Garcia,2024-02-23,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100561,Diego,Gonzalez,2023-08-07,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100562,Andres,Williams,2023-11-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100563,Marco,Perez,2026-01-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100564,Christopher,Smith,2024-08-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100565,Daniel,Martin,2025-06-28,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100566,Maria,Jackson,2021-08-14,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100567,Sofia,Garcia,2025-09-07,2028-02-19,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2028-02-19,Voluntary,Personal Reasons,4,0,1,1
DUD100568,William,Lee,2024-07-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100569,Miguel,Brown,2021-07-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100570,Laura,Hall,2023-05-17,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100571,James,King,2026-04-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100572,Emma,Brown,2024-05-14,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100573,John,Taylor,2024-11-11,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100574,Ana,Lee,2026-01-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100575,Olivia,Allen,2022-08-19,2024-05-05,Inactive,Full-time,Trainer,4,Initial Hire,Career Change,2024-05-05,Voluntary,Returning Home,2,1,0,1
DUD100576,Luis,Sanchez,2025-05-31,2027-01-30,Inactive,Full-time,Trainer,4,Initial Hire,Voluntary Resignation,2027-01-30,Voluntary,Work-Life Balance,1,1,1,1
DUD100577,Jose,King,2022-06-28,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100578,Juan,Torres,2025-04-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100579,James,Johnson,2026-07-09,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100580,William,Sanchez,2024-06-15,2025-08-02,Inactive,Full-time,Senior Trainer,5,Initial Hire,Relocation,2025-08-02,Voluntary,Work-Life Balance,NULL,NULL,NULL,1
DUD100581,William,Taylor,2023-03-16,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100582,Juan,King,2022-08-23,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100583,Andres,Lee,2023-10-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100584,Thomas,Hall,2022-05-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100585,Michael,Miller,2023-05-17,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100586,Diego,Wilson,2025-10-23,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100587,Juan,Allen,2025-09-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100588,Hannah,Ramirez,2025-11-09,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
